,0,1,2,3,4,5
537,4.0,12.0,7.0,11.0,2.0,0.0
538,6.0,12.0,7.0,11.0,2.0,0.0
539,1.0,10.0,4.0,12.0,5.0,1.0
540,3.0,10.0,4.0,12.0,7.0,1.0
541,6.0,10.0,0.0,12.0,5.0,0.0
542,7.0,11.0,3.0,12.0,4.0,1.0
543,4.0,10.0,5.0,12.0,9.0,1.0
544,5.0,10.0,2.0,12.0,7.0,1.0
545,6.0,10.0,3.0,12.0,8.0,0.0
546,3.0,10.0,4.0,12.0,7.0,1.0
547,2.0,10.0,1.0,12.0,6.0,0.0
548,8.0,11.0,7.0,12.0,0.0,0.0
549,4.0,10.0,1.0,12.0,5.0,1.0
550,8.0,11.0,8.0,12.0,0.0,1.0
551,8.0,12.0,8.0,11.0,1.0,0.0
552,7.0,11.0,3.0,12.0,4.0,1.0
553,0.0,10.0,9.0,12.0,8.0,0.0
554,9.0,11.0,0.0,12.0,8.0,0.0
555,9.0,12.0,3.0,10.0,6.0,1.0
556,4.0,11.0,4.0,12.0,0.0,1.0
557,9.0,10.0,0.0,12.0,9.0,1.0
558,4.0,11.0,4.0,12.0,0.0,1.0
559,8.0,12.0,3.0,10.0,4.0,0.0
560,8.0,11.0,8.0,12.0,1.0,0.0
561,6.0,11.0,1.0,12.0,5.0,1.0
562,6.0,11.0,1.0,12.0,6.0,0.0
563,8.0,12.0,9.0,11.0,1.0,1.0
564,5.0,10.0,0.0,12.0,5.0,1.0
565,4.0,10.0,5.0,12.0,8.0,0.0
566,2.0,10.0,2.0,12.0,4.0,1.0
567,0.0,12.0,2.0,11.0,1.0,0.0
568,9.0,12.0,4.0,10.0,3.0,0.0
569,1.0,12.0,7.0,11.0,6.0,1.0
570,6.0,10.0,1.0,12.0,7.0,1.0
571,8.0,11.0,0.0,12.0,7.0,0.0
572,2.0,12.0,2.0,10.0,0.0,1.0
573,4.0,11.0,3.0,12.0,1.0,1.0
574,1.0,10.0,8.0,12.0,7.0,0.0
575,3.0,10.0,6.0,12.0,8.0,0.0
576,1.0,10.0,5.0,12.0,6.0,1.0
577,6.0,11.0,5.0,12.0,0.0,0.0
578,4.0,11.0,2.0,12.0,2.0,1.0
579,5.0,10.0,0.0,12.0,5.0,1.0
580,6.0,11.0,3.0,12.0,3.0,1.0
581,7.0,12.0,3.0,10.0,2.0,0.0
582,9.0,11.0,8.0,12.0,1.0,1.0
583,2.0,10.0,4.0,12.0,6.0,1.0
584,5.0,11.0,3.0,12.0,1.0,0.0
585,0.0,11.0,0.0,12.0,0.0,1.0
586,9.0,11.0,3.0,12.0,6.0,1.0
587,7.0,12.0,2.0,10.0,7.0,0.0
588,0.0,12.0,5.0,11.0,4.0,0.0
589,5.0,10.0,3.0,12.0,9.0,0.0
590,3.0,10.0,2.0,12.0,5.0,1.0
591,6.0,12.0,5.0,11.0,0.0,0.0
592,6.0,10.0,1.0,12.0,7.0,1.0
593,4.0,12.0,3.0,10.0,1.0,1.0
594,1.0,10.0,5.0,12.0,6.0,1.0
595,2.0,10.0,4.0,12.0,6.0,1.0
596,6.0,12.0,7.0,11.0,2.0,0.0
597,2.0,12.0,1.0,10.0,2.0,0.0
598,9.0,11.0,1.0,12.0,8.0,1.0
599,7.0,11.0,2.0,12.0,5.0,1.0
600,3.0,12.0,0.0,10.0,4.0,0.0
601,0.0,10.0,6.0,12.0,7.0,0.0
602,7.0,11.0,3.0,12.0,3.0,0.0
603,1.0,11.0,1.0,12.0,1.0,0.0
604,6.0,12.0,5.0,10.0,3.0,0.0
605,1.0,10.0,1.0,12.0,1.0,0.0
606,4.0,10.0,5.0,12.0,9.0,1.0
607,5.0,11.0,3.0,12.0,2.0,1.0
608,5.0,11.0,0.0,12.0,5.0,1.0
609,9.0,12.0,3.0,10.0,5.0,0.0
610,0.0,10.0,7.0,12.0,8.0,0.0
611,7.0,11.0,0.0,12.0,6.0,0.0
612,0.0,12.0,0.0,10.0,0.0,1.0
613,3.0,10.0,3.0,12.0,6.0,1.0
614,8.0,11.0,0.0,12.0,9.0,0.0
615,7.0,11.0,7.0,12.0,1.0,0.0
616,6.0,10.0,2.0,12.0,7.0,0.0
617,7.0,12.0,9.0,10.0,0.0,0.0
618,5.0,12.0,8.0,11.0,3.0,1.0
619,7.0,11.0,4.0,12.0,3.0,1.0
620,1.0,11.0,1.0,12.0,1.0,0.0
621,0.0,10.0,0.0,12.0,0.0,1.0
622,8.0,11.0,1.0,12.0,8.0,0.0
623,1.0,10.0,6.0,12.0,8.0,0.0
624,3.0,12.0,0.0,10.0,3.0,1.0
625,4.0,10.0,3.0,12.0,7.0,1.0
626,0.0,10.0,2.0,12.0,2.0,1.0
627,0.0,10.0,8.0,12.0,7.0,0.0
628,6.0,12.0,8.0,11.0,8.0,0.0
629,2.0,10.0,6.0,12.0,8.0,1.0
630,4.0,12.0,6.0,11.0,2.0,1.0
631,1.0,10.0,5.0,12.0,4.0,0.0
632,6.0,11.0,6.0,12.0,0.0,1.0
633,2.0,12.0,2.0,10.0,0.0,1.0
634,9.0,11.0,6.0,12.0,4.0,0.0
635,1.0,10.0,4.0,12.0,6.0,0.0
636,4.0,11.0,4.0,12.0,1.0,0.0
637,7.0,12.0,3.0,10.0,4.0,1.0
638,5.0,12.0,2.0,10.0,3.0,1.0
639,4.0,10.0,5.0,12.0,8.0,0.0
640,5.0,10.0,2.0,12.0,7.0,1.0
641,8.0,10.0,1.0,12.0,9.0,1.0
642,4.0,10.0,3.0,12.0,8.0,0.0
643,6.0,11.0,1.0,12.0,5.0,1.0
644,4.0,11.0,4.0,12.0,0.0,1.0
645,3.0,11.0,0.0,12.0,3.0,1.0
646,7.0,11.0,7.0,12.0,1.0,0.0
647,3.0,12.0,2.0,10.0,1.0,1.0
648,8.0,11.0,7.0,12.0,2.0,0.0
649,2.0,12.0,8.0,11.0,7.0,0.0
650,6.0,11.0,1.0,12.0,5.0,1.0
651,0.0,10.0,2.0,12.0,4.0,0.0
652,1.0,12.0,6.0,11.0,5.0,1.0
653,4.0,10.0,0.0,12.0,5.0,0.0
654,4.0,12.0,3.0,10.0,3.0,0.0
655,8.0,11.0,8.0,12.0,0.0,1.0
656,0.0,10.0,0.0,12.0,0.0,1.0
657,9.0,11.0,6.0,12.0,4.0,0.0
658,6.0,10.0,3.0,12.0,9.0,1.0
659,6.0,12.0,7.0,11.0,2.0,0.0
660,1.0,10.0,7.0,12.0,9.0,0.0
661,4.0,12.0,0.0,10.0,2.0,0.0
662,6.0,10.0,0.0,12.0,7.0,0.0
663,2.0,10.0,0.0,12.0,1.0,0.0
664,6.0,11.0,2.0,12.0,4.0,1.0
665,3.0,12.0,6.0,11.0,2.0,0.0
666,8.0,10.0,1.0,12.0,9.0,1.0
667,7.0,11.0,0.0,12.0,7.0,1.0
668,5.0,11.0,0.0,12.0,5.0,1.0
669,7.0,11.0,5.0,12.0,2.0,1.0
670,9.0,12.0,3.0,10.0,4.0,0.0
671,3.0,11.0,2.0,12.0,0.0,0.0
672,6.0,11.0,5.0,12.0,2.0,0.0
673,3.0,12.0,5.0,11.0,2.0,1.0
674,5.0,12.0,4.0,11.0,0.0,0.0
675,9.0,11.0,6.0,12.0,4.0,0.0
676,1.0,10.0,7.0,12.0,8.0,1.0
677,5.0,10.0,4.0,12.0,9.0,1.0
678,8.0,11.0,7.0,12.0,1.0,1.0
679,0.0,10.0,3.0,12.0,4.0,0.0
680,8.0,12.0,6.0,10.0,2.0,1.0
681,6.0,11.0,6.0,12.0,0.0,1.0
682,3.0,11.0,2.0,12.0,0.0,0.0
683,6.0,11.0,4.0,12.0,3.0,0.0
684,1.0,12.0,6.0,11.0,6.0,0.0
685,9.0,12.0,1.0,10.0,8.0,1.0
686,8.0,11.0,2.0,12.0,7.0,0.0
687,9.0,12.0,7.0,10.0,2.0,1.0
688,6.0,12.0,3.0,10.0,5.0,0.0
689,1.0,11.0,0.0,12.0,0.0,0.0
690,1.0,10.0,0.0,12.0,1.0,1.0
691,7.0,11.0,4.0,12.0,4.0,0.0
692,6.0,11.0,2.0,12.0,5.0,0.0
693,7.0,11.0,6.0,12.0,1.0,1.0
694,1.0,11.0,5.0,12.0,6.0,0.0
695,8.0,11.0,8.0,12.0,1.0,0.0
696,5.0,12.0,9.0,11.0,4.0,1.0
697,7.0,12.0,8.0,11.0,0.0,0.0
698,3.0,12.0,2.0,11.0,0.0,0.0
699,1.0,12.0,1.0,11.0,0.0,1.0
700,3.0,10.0,6.0,12.0,8.0,0.0
701,2.0,10.0,4.0,12.0,5.0,0.0
702,7.0,12.0,6.0,10.0,1.0,1.0
703,2.0,11.0,1.0,12.0,1.0,1.0
704,3.0,11.0,1.0,12.0,2.0,1.0
705,3.0,12.0,9.0,11.0,7.0,0.0
706,8.0,11.0,8.0,12.0,0.0,1.0
707,1.0,12.0,1.0,10.0,0.0,1.0
708,9.0,11.0,2.0,12.0,7.0,1.0
709,6.0,11.0,2.0,12.0,5.0,0.0
710,4.0,11.0,4.0,12.0,0.0,1.0
711,9.0,12.0,2.0,10.0,6.0,0.0
712,6.0,11.0,5.0,12.0,2.0,0.0
713,9.0,11.0,6.0,12.0,3.0,1.0
714,3.0,12.0,3.0,11.0,1.0,0.0
715,1.0,12.0,3.0,11.0,3.0,0.0
716,8.0,12.0,6.0,10.0,2.0,1.0
717,8.0,11.0,6.0,12.0,3.0,0.0
718,2.0,10.0,5.0,12.0,7.0,1.0
719,0.0,12.0,2.0,11.0,2.0,1.0
720,4.0,11.0,4.0,12.0,0.0,1.0
721,5.0,11.0,2.0,12.0,2.0,0.0
722,5.0,11.0,3.0,12.0,2.0,1.0
723,2.0,10.0,4.0,12.0,6.0,1.0
724,8.0,12.0,4.0,10.0,4.0,1.0
725,1.0,12.0,1.0,10.0,0.0,1.0
726,6.0,12.0,0.0,10.0,6.0,1.0
727,3.0,12.0,5.0,10.0,0.0,0.0
728,9.0,10.0,0.0,12.0,9.0,1.0
729,5.0,11.0,3.0,12.0,3.0,0.0
730,4.0,10.0,3.0,12.0,8.0,0.0
731,4.0,10.0,1.0,12.0,6.0,0.0
732,2.0,10.0,5.0,12.0,7.0,1.0
733,5.0,10.0,4.0,12.0,8.0,0.0
734,0.0,10.0,7.0,12.0,9.0,0.0
735,0.0,10.0,2.0,12.0,3.0,0.0
736,2.0,10.0,1.0,12.0,3.0,1.0
737,4.0,12.0,0.0,10.0,4.0,1.0
738,3.0,10.0,4.0,12.0,7.0,1.0
739,9.0,12.0,2.0,10.0,7.0,1.0
740,1.0,10.0,2.0,12.0,4.0,0.0
741,5.0,10.0,0.0,12.0,4.0,0.0
742,7.0,10.0,1.0,12.0,8.0,1.0
743,3.0,11.0,2.0,12.0,1.0,1.0
744,5.0,12.0,6.0,11.0,1.0,1.0
745,5.0,11.0,4.0,12.0,1.0,1.0
746,1.0,10.0,7.0,12.0,7.0,0.0
747,0.0,12.0,8.0,11.0,8.0,1.0
748,3.0,11.0,0.0,12.0,4.0,0.0
749,3.0,10.0,0.0,12.0,2.0,0.0
750,0.0,10.0,8.0,12.0,9.0,0.0
751,7.0,11.0,6.0,12.0,0.0,0.0
752,2.0,10.0,5.0,12.0,7.0,1.0
753,0.0,12.0,8.0,11.0,8.0,1.0
754,3.0,12.0,4.0,10.0,1.0,0.0
755,3.0,12.0,6.0,11.0,4.0,0.0
756,3.0,11.0,2.0,12.0,2.0,0.0
757,7.0,12.0,3.0,10.0,4.0,1.0
758,7.0,12.0,3.0,10.0,4.0,1.0
759,2.0,12.0,3.0,11.0,1.0,1.0
760,4.0,12.0,2.0,10.0,2.0,1.0
761,9.0,11.0,1.0,12.0,8.0,1.0
762,3.0,10.0,2.0,12.0,5.0,1.0
763,8.0,10.0,1.0,12.0,9.0,1.0
764,9.0,12.0,0.0,10.0,7.0,0.0
765,3.0,12.0,4.0,10.0,0.0,0.0
766,3.0,11.0,1.0,12.0,1.0,0.0
767,7.0,11.0,2.0,12.0,5.0,1.0
768,3.0,12.0,6.0,11.0,4.0,0.0
769,7.0,11.0,3.0,12.0,3.0,0.0
770,3.0,11.0,3.0,12.0,1.0,0.0
771,4.0,10.0,1.0,12.0,5.0,1.0
772,1.0,10.0,1.0,12.0,4.0,0.0
773,5.0,12.0,5.0,10.0,1.0,0.0
774,2.0,11.0,2.0,12.0,0.0,1.0
775,7.0,12.0,0.0,10.0,7.0,1.0
776,6.0,10.0,1.0,12.0,7.0,1.0
777,1.0,10.0,4.0,12.0,5.0,1.0
778,5.0,11.0,3.0,12.0,3.0,0.0
779,0.0,10.0,6.0,12.0,6.0,1.0
780,9.0,11.0,5.0,12.0,4.0,1.0
781,4.0,10.0,2.0,12.0,6.0,1.0
782,1.0,10.0,2.0,12.0,3.0,1.0
783,6.0,10.0,2.0,12.0,9.0,0.0
784,5.0,10.0,3.0,12.0,8.0,1.0
785,3.0,12.0,7.0,11.0,4.0,1.0
786,4.0,11.0,1.0,12.0,2.0,0.0
787,6.0,10.0,0.0,12.0,6.0,1.0
788,9.0,12.0,6.0,10.0,3.0,1.0
789,0.0,10.0,8.0,12.0,8.0,1.0
790,5.0,10.0,4.0,12.0,8.0,0.0
791,7.0,11.0,7.0,12.0,1.0,0.0
792,3.0,11.0,3.0,12.0,0.0,1.0
793,8.0,11.0,5.0,12.0,3.0,1.0
794,8.0,11.0,2.0,12.0,7.0,0.0
795,1.0,10.0,8.0,12.0,9.0,1.0
796,2.0,10.0,0.0,12.0,3.0,0.0
797,5.0,11.0,3.0,12.0,1.0,0.0
798,0.0,10.0,0.0,12.0,2.0,0.0
799,9.0,12.0,5.0,10.0,2.0,0.0
800,0.0,10.0,4.0,12.0,4.0,1.0
801,2.0,10.0,0.0,12.0,3.0,0.0
802,0.0,11.0,0.0,12.0,1.0,0.0
803,6.0,11.0,0.0,12.0,6.0,1.0
804,5.0,12.0,8.0,11.0,3.0,1.0
805,8.0,11.0,8.0,12.0,0.0,1.0
806,8.0,11.0,1.0,12.0,6.0,0.0
807,5.0,11.0,2.0,12.0,4.0,0.0
808,5.0,10.0,2.0,12.0,7.0,1.0
809,8.0,12.0,5.0,10.0,4.0,0.0
810,6.0,10.0,3.0,12.0,9.0,1.0
811,5.0,10.0,4.0,12.0,7.0,0.0
812,0.0,12.0,6.0,11.0,6.0,1.0
813,0.0,10.0,7.0,12.0,6.0,0.0
814,4.0,10.0,0.0,12.0,2.0,0.0
815,9.0,11.0,2.0,12.0,7.0,1.0
816,5.0,10.0,1.0,12.0,6.0,1.0
817,9.0,11.0,4.0,12.0,5.0,1.0
818,4.0,10.0,0.0,12.0,5.0,0.0
819,3.0,10.0,0.0,12.0,3.0,1.0
820,7.0,12.0,7.0,10.0,0.0,1.0
821,8.0,10.0,0.0,12.0,9.0,0.0
822,7.0,10.0,2.0,12.0,7.0,0.0
823,3.0,10.0,2.0,12.0,5.0,1.0
824,8.0,12.0,0.0,10.0,8.0,1.0
825,8.0,11.0,8.0,12.0,0.0,1.0
826,5.0,10.0,2.0,12.0,6.0,0.0
827,4.0,10.0,0.0,12.0,4.0,1.0
828,9.0,11.0,4.0,12.0,5.0,1.0
829,1.0,12.0,0.0,10.0,2.0,0.0
830,3.0,11.0,3.0,12.0,1.0,0.0
831,6.0,10.0,2.0,12.0,8.0,1.0
832,5.0,10.0,2.0,12.0,6.0,0.0
833,6.0,11.0,6.0,12.0,0.0,1.0
834,9.0,11.0,1.0,12.0,9.0,0.0
835,8.0,11.0,3.0,12.0,5.0,1.0
836,8.0,12.0,2.0,10.0,7.0,0.0
837,2.0,12.0,1.0,10.0,1.0,1.0
838,9.0,12.0,8.0,10.0,1.0,1.0
839,5.0,12.0,8.0,11.0,3.0,1.0
840,7.0,12.0,5.0,10.0,2.0,1.0
841,4.0,11.0,1.0,12.0,3.0,1.0
842,5.0,11.0,2.0,12.0,2.0,0.0
843,4.0,11.0,3.0,12.0,1.0,1.0
844,0.0,12.0,0.0,10.0,0.0,1.0
845,0.0,10.0,4.0,12.0,4.0,1.0
846,3.0,12.0,7.0,11.0,4.0,1.0
847,5.0,12.0,7.0,11.0,2.0,1.0
848,5.0,12.0,7.0,11.0,2.0,1.0
849,8.0,11.0,3.0,12.0,4.0,0.0
850,6.0,12.0,9.0,11.0,3.0,1.0
851,3.0,10.0,1.0,12.0,4.0,1.0
852,5.0,12.0,0.0,10.0,6.0,0.0
853,3.0,10.0,0.0,12.0,2.0,0.0
854,5.0,10.0,4.0,12.0,7.0,0.0
855,5.0,12.0,3.0,10.0,4.0,0.0
856,2.0,10.0,1.0,12.0,4.0,0.0
857,8.0,11.0,0.0,12.0,9.0,0.0
858,1.0,12.0,1.0,11.0,0.0,1.0
859,9.0,12.0,2.0,10.0,6.0,0.0
860,0.0,10.0,5.0,12.0,4.0,0.0
861,5.0,10.0,2.0,12.0,8.0,0.0
862,0.0,12.0,0.0,11.0,0.0,1.0
863,0.0,12.0,0.0,11.0,1.0,0.0
864,1.0,10.0,1.0,12.0,1.0,0.0
865,4.0,11.0,1.0,12.0,3.0,1.0
866,0.0,10.0,9.0,12.0,9.0,1.0
867,1.0,10.0,4.0,12.0,4.0,0.0
868,5.0,10.0,1.0,12.0,5.0,0.0
869,4.0,11.0,4.0,12.0,0.0,1.0
870,7.0,11.0,2.0,12.0,5.0,1.0
871,8.0,10.0,0.0,12.0,6.0,0.0
872,9.0,12.0,6.0,10.0,2.0,0.0
873,3.0,11.0,2.0,12.0,0.0,0.0
874,4.0,11.0,3.0,12.0,0.0,0.0
875,6.0,11.0,6.0,12.0,1.0,0.0
876,5.0,10.0,1.0,12.0,7.0,0.0
877,7.0,10.0,2.0,12.0,8.0,0.0
878,1.0,10.0,2.0,12.0,3.0,1.0
879,2.0,11.0,0.0,12.0,2.0,1.0
880,6.0,12.0,3.0,10.0,5.0,0.0
881,0.0,10.0,0.0,12.0,1.0,0.0
882,9.0,11.0,1.0,12.0,8.0,1.0
883,0.0,10.0,3.0,12.0,3.0,1.0
884,7.0,12.0,6.0,10.0,1.0,1.0
885,9.0,11.0,3.0,12.0,5.0,0.0
886,9.0,12.0,1.0,10.0,8.0,1.0
887,0.0,10.0,4.0,12.0,4.0,1.0
888,5.0,11.0,1.0,12.0,4.0,1.0
889,0.0,10.0,2.0,12.0,3.0,0.0
890,3.0,11.0,3.0,12.0,8.0,0.0
891,6.0,12.0,6.0,10.0,2.0,0.0
892,2.0,10.0,3.0,12.0,5.0,1.0
893,6.0,12.0,6.0,11.0,1.0,0.0
894,7.0,12.0,7.0,10.0,1.0,0.0
895,0.0,10.0,4.0,12.0,4.0,1.0
896,4.0,10.0,5.0,12.0,7.0,0.0
897,2.0,10.0,4.0,12.0,6.0,1.0
898,4.0,11.0,3.0,12.0,1.0,1.0
899,7.0,10.0,0.0,12.0,7.0,1.0
900,8.0,12.0,3.0,10.0,4.0,0.0
901,2.0,11.0,2.0,12.0,1.0,0.0
902,0.0,12.0,9.0,11.0,9.0,1.0
903,8.0,11.0,4.0,12.0,4.0,1.0
904,6.0,12.0,9.0,11.0,3.0,1.0
905,8.0,12.0,3.0,10.0,3.0,0.0
906,0.0,12.0,7.0,11.0,7.0,1.0
907,2.0,10.0,3.0,12.0,3.0,0.0
908,1.0,12.0,3.0,11.0,4.0,0.0
909,8.0,12.0,6.0,10.0,3.0,0.0
910,5.0,12.0,6.0,11.0,1.0,1.0
911,6.0,11.0,5.0,12.0,2.0,0.0
912,1.0,10.0,5.0,12.0,7.0,0.0
913,8.0,12.0,5.0,10.0,4.0,0.0
914,1.0,10.0,8.0,12.0,9.0,1.0
915,6.0,11.0,4.0,12.0,2.0,1.0
916,9.0,11.0,9.0,12.0,0.0,1.0
917,9.0,11.0,3.0,12.0,7.0,0.0
918,3.0,11.0,2.0,12.0,2.0,0.0
919,2.0,10.0,1.0,12.0,3.0,1.0
920,7.0,11.0,5.0,12.0,2.0,1.0
921,5.0,11.0,2.0,12.0,3.0,1.0
922,0.0,12.0,3.0,11.0,3.0,1.0
923,8.0,10.0,0.0,12.0,8.0,1.0
924,1.0,12.0,6.0,11.0,5.0,1.0
925,7.0,12.0,5.0,10.0,2.0,1.0
926,6.0,11.0,6.0,12.0,1.0,0.0
927,8.0,11.0,6.0,12.0,3.0,0.0
928,6.0,12.0,0.0,10.0,6.0,1.0
929,1.0,12.0,5.0,11.0,5.0,0.0
930,6.0,10.0,3.0,12.0,9.0,1.0
931,0.0,10.0,9.0,12.0,8.0,0.0
932,6.0,10.0,1.0,12.0,7.0,1.0
933,6.0,10.0,3.0,12.0,8.0,0.0
934,3.0,10.0,6.0,12.0,9.0,1.0
935,2.0,10.0,1.0,12.0,2.0,0.0
936,7.0,10.0,0.0,12.0,7.0,1.0
937,4.0,10.0,4.0,12.0,9.0,0.0
938,4.0,11.0,3.0,12.0,1.0,1.0
939,7.0,11.0,0.0,12.0,6.0,0.0
940,5.0,11.0,5.0,12.0,0.0,1.0
941,6.0,12.0,5.0,10.0,3.0,0.0
942,7.0,12.0,0.0,10.0,9.0,0.0
943,8.0,10.0,0.0,12.0,8.0,1.0
944,3.0,11.0,1.0,12.0,2.0,1.0
945,0.0,10.0,5.0,12.0,5.0,1.0
946,8.0,11.0,0.0,12.0,9.0,0.0
947,8.0,12.0,1.0,10.0,5.0,0.0
948,5.0,11.0,5.0,12.0,1.0,0.0
949,2.0,10.0,4.0,12.0,5.0,0.0
950,9.0,11.0,6.0,12.0,2.0,0.0
951,4.0,10.0,1.0,12.0,6.0,0.0
952,6.0,10.0,1.0,12.0,6.0,0.0
953,8.0,11.0,5.0,12.0,4.0,0.0
954,6.0,11.0,3.0,12.0,9.0,0.0
955,3.0,12.0,4.0,10.0,1.0,0.0
956,3.0,12.0,6.0,11.0,3.0,1.0
957,3.0,10.0,2.0,12.0,5.0,1.0
958,6.0,11.0,0.0,12.0,6.0,1.0
959,0.0,10.0,3.0,12.0,4.0,0.0
960,1.0,11.0,1.0,12.0,1.0,0.0
961,1.0,12.0,1.0,11.0,0.0,1.0
962,4.0,10.0,4.0,12.0,8.0,1.0
963,4.0,11.0,0.0,12.0,4.0,1.0
964,0.0,10.0,2.0,12.0,2.0,1.0
965,7.0,12.0,7.0,10.0,0.0,1.0
966,3.0,10.0,1.0,12.0,4.0,1.0
967,4.0,10.0,0.0,12.0,2.0,0.0
968,4.0,12.0,0.0,10.0,4.0,1.0
969,2.0,11.0,0.0,12.0,1.0,0.0
970,0.0,12.0,9.0,11.0,9.0,1.0
971,0.0,10.0,5.0,12.0,3.0,0.0
972,6.0,12.0,0.0,10.0,7.0,0.0
973,4.0,12.0,2.0,10.0,2.0,1.0
974,6.0,11.0,0.0,12.0,6.0,1.0
975,7.0,12.0,8.0,11.0,0.0,0.0
976,5.0,10.0,3.0,12.0,8.0,1.0
977,2.0,10.0,6.0,12.0,6.0,0.0
978,1.0,10.0,3.0,12.0,4.0,1.0
979,5.0,10.0,4.0,12.0,9.0,1.0
980,9.0,12.0,3.0,10.0,5.0,0.0
981,2.0,12.0,5.0,11.0,2.0,0.0
982,5.0,10.0,3.0,12.0,6.0,0.0
983,1.0,10.0,5.0,12.0,6.0,1.0
984,7.0,12.0,4.0,10.0,5.0,0.0
985,6.0,11.0,2.0,12.0,4.0,1.0
986,5.0,10.0,0.0,12.0,6.0,0.0
987,5.0,12.0,5.0,10.0,2.0,0.0
988,9.0,11.0,3.0,12.0,6.0,1.0
989,9.0,11.0,7.0,12.0,2.0,1.0
990,6.0,12.0,5.0,10.0,1.0,1.0
991,1.0,10.0,3.0,12.0,4.0,1.0
992,0.0,12.0,2.0,11.0,2.0,1.0
993,8.0,11.0,4.0,12.0,3.0,0.0
994,8.0,11.0,1.0,12.0,7.0,1.0
995,2.0,10.0,1.0,12.0,2.0,0.0
996,2.0,10.0,5.0,12.0,5.0,0.0
997,4.0,11.0,1.0,12.0,2.0,0.0
998,9.0,11.0,0.0,12.0,8.0,0.0
999,6.0,10.0,1.0,12.0,8.0,0.0
1000,4.0,11.0,0.0,12.0,3.0,0.0
1001,5.0,11.0,2.0,12.0,4.0,0.0
1002,7.0,11.0,3.0,12.0,4.0,1.0
1003,6.0,11.0,5.0,12.0,1.0,1.0
1004,3.0,12.0,5.0,10.0,0.0,0.0
1005,8.0,10.0,0.0,12.0,9.0,0.0
1006,0.0,11.0,0.0,12.0,1.0,0.0
1007,6.0,11.0,7.0,12.0,4.0,0.0
1008,9.0,10.0,0.0,12.0,8.0,0.0
1009,6.0,12.0,3.0,10.0,3.0,1.0
1010,5.0,12.0,8.0,11.0,3.0,1.0
1011,9.0,11.0,2.0,12.0,6.0,0.0
1012,7.0,11.0,2.0,12.0,5.0,1.0
1013,6.0,11.0,3.0,12.0,2.0,0.0
1014,4.0,11.0,0.0,12.0,4.0,1.0
1015,1.0,12.0,2.0,11.0,0.0,0.0
1016,0.0,10.0,9.0,12.0,7.0,0.0
1017,2.0,12.0,2.0,10.0,0.0,1.0
1018,5.0,12.0,7.0,11.0,2.0,1.0
1019,6.0,10.0,2.0,12.0,6.0,0.0
1020,5.0,11.0,3.0,12.0,3.0,0.0
1021,9.0,11.0,8.0,12.0,0.0,0.0
1022,1.0,11.0,0.0,12.0,1.0,1.0
1023,8.0,12.0,4.0,10.0,5.0,0.0
1024,4.0,10.0,3.0,12.0,7.0,1.0
1025,1.0,10.0,4.0,12.0,6.0,0.0
1026,6.0,12.0,0.0,10.0,6.0,1.0
1027,6.0,12.0,8.0,11.0,1.0,0.0
1028,3.0,11.0,0.0,12.0,3.0,1.0
1029,4.0,10.0,6.0,12.0,4.0,0.0
1030,9.0,11.0,3.0,12.0,7.0,0.0
1031,7.0,12.0,0.0,10.0,6.0,0.0
1032,5.0,12.0,3.0,10.0,2.0,1.0
1033,5.0,12.0,6.0,11.0,1.0,1.0
1034,4.0,12.0,4.0,10.0,1.0,0.0
1035,2.0,11.0,1.0,12.0,1.0,1.0
1036,8.0,12.0,0.0,10.0,6.0,0.0
1037,9.0,11.0,1.0,12.0,8.0,1.0
1038,8.0,10.0,0.0,12.0,7.0,0.0
1039,7.0,10.0,0.0,12.0,9.0,0.0
1040,9.0,11.0,5.0,12.0,4.0,1.0
1041,1.0,10.0,5.0,12.0,6.0,1.0
1042,4.0,12.0,5.0,11.0,2.0,0.0
1043,6.0,11.0,6.0,12.0,1.0,0.0
1044,9.0,11.0,5.0,12.0,5.0,0.0
1045,8.0,12.0,0.0,10.0,9.0,0.0
1046,2.0,12.0,4.0,11.0,1.0,0.0
1047,8.0,12.0,8.0,11.0,0.0,1.0
1048,9.0,12.0,6.0,10.0,1.0,0.0
1049,5.0,10.0,3.0,12.0,8.0,1.0
1050,9.0,11.0,5.0,12.0,4.0,1.0
1051,5.0,10.0,1.0,12.0,7.0,0.0
1052,9.0,12.0,6.0,10.0,3.0,1.0
1053,0.0,10.0,2.0,12.0,1.0,0.0
1054,9.0,12.0,8.0,11.0,0.0,0.0
1055,6.0,12.0,4.0,10.0,4.0,0.0
1056,1.0,11.0,1.0,12.0,1.0,0.0
1057,6.0,11.0,0.0,12.0,6.0,1.0
1058,6.0,10.0,0.0,12.0,6.0,1.0
1059,4.0,11.0,0.0,12.0,4.0,1.0
1060,4.0,12.0,4.0,11.0,1.0,0.0
1061,9.0,11.0,1.0,12.0,8.0,1.0
1062,8.0,11.0,7.0,12.0,1.0,1.0
1063,2.0,11.0,1.0,12.0,0.0,0.0
1064,5.0,11.0,4.0,12.0,1.0,1.0
1065,3.0,11.0,0.0,12.0,3.0,1.0
1066,8.0,12.0,1.0,10.0,6.0,0.0
1067,5.0,10.0,2.0,12.0,7.0,1.0
1068,9.0,12.0,4.0,10.0,5.0,1.0
1069,3.0,10.0,1.0,12.0,4.0,1.0
1070,1.0,10.0,5.0,12.0,6.0,1.0
1071,2.0,10.0,5.0,12.0,7.0,1.0
